Regime,Feature,Mean_IC,Abs_IC,IC_Std,Positive_IC_Pct,Observations,ICIR,Alpha_Score
SIDEWAYS,ATR_Z,0.013484534210879442,0.2272952225279087,0.27749745839343953,0.5321354526606773,1447,0.048593360963931895,0.011045038793675892
SIDEWAYS,BB_Z50,0.012877168105516661,0.20137047418670184,0.2506004157040177,0.5148583275742916,1447,0.05138526214314235,0.010347474603972555
SIDEWAYS,Return_Lag5,0.011763543401234759,0.193498847799678,0.2379949875137467,0.5207756232686981,1444,0.04942769372874963,0.009564201785908423
SIDEWAYS,Momentum_ATR,0.0111367030158808,0.20230374318511563,0.25387016471183,0.5134761575673807,1447,0.043867710822397925,0.008874602104333306
SIDEWAYS,Momentum_ATR_Z,0.011020314793429214,0.20237425568424633,0.25391910671770557,0.5134761575673807,1447,0.04340088815088718,0.00878322243557102
SIDEWAYS,Return_5,0.008517899765900937,0.20140170720822054,0.24647077778553836,0.5127850725639254,1447,0.034559471138412796,0.006960336487489562
SIDEWAYS,Return_5_Z,0.008497695542808707,0.20138150298512833,0.24645503799121693,0.5127850725639254,1447,0.03447969892436058,0.006943573591862446
SIDEWAYS,SMA_L,0.008115445710125803,0.2390874520428345,0.28886929569957487,0.5168269230769231,1248,0.028093832757054467,0.006716882892001673
SIDEWAYS,Momentum_Vol,0.00619036670775724,0.19084900342891112,0.23935882760221633,0.5162404975812025,1447,0.025862286943444376,0.004935791689548899
SIDEWAYS,Momentum_Vol_Z,0.0061630555285164795,0.19082169224967035,0.23935437481077673,0.5162404975812025,1447,0.025748664538260732,0.00491340374035999
SIDEWAYS,MACD,0.005213726909688557,0.19728277140856654,0.24356798630940504,0.5065653075328266,1447,0.02140563284724912,0.004222962571859551
SIDEWAYS,MACD_Z,0.005213726909688557,0.19728277140856654,0.24356798630940504,0.5065653075328266,1447,0.02140563284724912,0.004222962571859551
SIDEWAYS,MACD_Signal,0.005022957452412933,0.20221868230987514,0.24715114749493997,0.5065653075328266,1447,0.020323423471834568,0.004109775914499974
SIDEWAYS,Momentum_Rank,0.004569697895304193,0.19942619286474378,0.2523296057835361,0.5162404975812025,1447,0.018110034543922394,0.0036116152417434394
SIDEWAYS,Trend_Z,0.004372142347832376,0.19716492966713212,0.24497699956493638,0.49398625429553267,1164,0.01784715437673687,0.0035188329374477743
SIDEWAYS,Return_10,0.004226681104361534,0.20319474744254673,0.25234887984900023,0.5141672425708362,1447,0.016749355456387706,0.003403381051786142
SIDEWAYS,Return_10_Z,0.004180752447513734,0.20320030042158388,0.2523454213211179,0.5134761575673807,1447,0.016567577921796365,0.0033665368109670217
SIDEWAYS,Volume_Change_Z,0.004054852051146382,0.1790735707085711,0.2247282458377825,0.5176960444136016,1441,0.018043357291321414,0.0032310884177274572
SIDEWAYS,Volume_Change,0.003755028176417056,0.17921468909496877,0.2248224326134774,0.5163081193615545,1441,0.01670219522164248,0.0029932787238501303
SIDEWAYS,Gap,0.003684779894755028,0.1834903236680637,0.2267963238926884,0.5069252077562327,1444,0.016247088203473002,0.0029811834731188406
SIDEWAYS,Gap_Z,0.0035684924148445805,0.18332181769640732,0.22665112285404704,0.5058742225293711,1447,0.015744428503882146,0.0028862972519228015
SIDEWAYS,BB_Z10,0.0016465531273238629,0.18568018107632409,0.23300255651522567,0.5162404975812025,1447,0.007066674052349267,0.0013121413176475727
SIDEWAYS,Price_to_MA10,0.0010818188531030468,0.19496672830229783,0.24471054510505427,0.4906703524533518,1447,0.004420810097161165,0.0008619108810892758
SIDEWAYS,Price_to_MA20,0.00041353257934279367,0.20636810825249188,0.25946006615782474,0.5010366275051832,1447,0.0015938197498856323,0.0003289135666793577
SIDEWAYS,Volatility,-0.02087554570113085,0.2260593602054879,0.27457709790403106,0.47792571829011915,1427,-0.07602799280950658,0.0
SIDEWAYS,Volatility_Rank,-0.020254124276948397,0.2180343094601211,0.2662555813174633,0.4754664823773324,1447,-0.07607023334744166,0.0
SIDEWAYS,Volatility_Z,-0.02025111530268274,0.21803130048585545,0.26625417987453814,0.4754664823773324,1447,-0.07605933261279109,0.0
SIDEWAYS,Momentum,-0.004104832732295484,0.21282655064872422,0.2640616418868822,0.4968465311843027,1427,-0.015544979147364834,0.0
SIDEWAYS,Reversal_10,-0.004226681104361534,0.20319474744254673,0.25234887984900023,0.48306841741534207,1447,-0.016749355456387706,0.0
SIDEWAYS,Vol_Regime,-0.019655377534310212,0.2018605376452475,0.24743635509567044,0.4554250172771251,1447,-0.07943609356545214,0.0
SIDEWAYS,Reversal_5,-0.008517899765900937,0.20140170720822054,0.24647077778553836,0.4865238424326192,1447,-0.034559471138412796,0.0
SIDEWAYS,RSI,-0.001027695439185697,0.20052291009220172,0.2503132303738175,0.5044920525224602,1447,-0.004105637698595876,0.0
SIDEWAYS,RSI_Z,-0.001037096181500272,0.20051608292755257,0.2503103855660513,0.5044920525224602,1447,-0.004143240700987074,0.0
SIDEWAYS,Regime_Score,-0.006906174724631928,0.1994925947855422,0.2483025855499779,0.4733676975945017,1164,-0.027813543227999626,0.0
SIDEWAYS,Reversal,-0.004603483045962033,0.1994599780154016,0.2523347163513143,0.4823773324118867,1447,-0.018243557978400608,0.0
SIDEWAYS,Return_Lag2,-0.00025214289254743197,0.19844859035984855,0.24397129892243372,0.5006925207756233,1444,-0.001033494073391404,0.0
SIDEWAYS,BB_Z20,-0.000762932892391676,0.1955692681849515,0.2454073963118568,0.5038009675190048,1447,-0.0031088422792005833,0.0
SIDEWAYS,Momentum_Z,-0.025802022433998675,0.19543845510256735,0.24268325946758987,0.46536144578313254,1328,-0.10631974526914069,0.0
SIDEWAYS,Log_Return,-0.011776275749633167,0.19481098528131988,0.24123294933337483,0.47991689750692523,1444,-0.04881702824327605,0.0
SIDEWAYS,Return,-0.011776275749633167,0.19481098528131988,0.24123294933337483,0.47991689750692523,1444,-0.04881702824327605,0.0
SIDEWAYS,Return_Lag1,-0.011776275749633167,0.19481098528131988,0.24123294933337483,0.47991689750692523,1444,-0.04881702824327605,0.0
SIDEWAYS,Return_Z,-0.011814666613946178,0.19477423623961382,0.24116767979858791,0.47991689750692523,1444,-0.04898942750050012,0.0
SIDEWAYS,Return_Rank,-0.011828927021683863,0.19476342866199958,0.2411478879425295,0.47991689750692523,1444,-0.04905258376324803,0.0
SIDEWAYS,Return_Lag3,-0.0011051329055484565,0.1946515296705138,0.2432192955071323,0.4979224376731302,1444,-0.004543771491075129,0.0
SIDEWAYS,Range_Position,-0.001154139428901137,0.19433478394446085,0.24392191815592537,0.5065653075328266,1447,-0.004731593753013076,0.0
SIDEWAYS,Range_Position_Z,-0.0011654546004389108,0.1943267456103032,0.24390525494912552,0.5065653075328266,1447,-0.004778308675242344,0.0
SIDEWAYS,Volume_MA,-0.008100704464157196,0.1912529827257515,0.23786133108772312,0.48997926744989634,1447,-0.034056415950658434,0.0
SIDEWAYS,PE_Rank,-0.023232900383890285,0.19011798330670712,0.233760364820654,0.4782308223911541,1447,-0.09938767978193133,0.0
SIDEWAYS,PE_Change,-0.032512508879336745,0.18943181198618567,0.23400277335449032,0.44944598337950137,1444,-0.13894069832729253,0.0
SIDEWAYS,PE,-0.02539491445159065,0.1892529404866996,0.23299043264969888,0.4782308223911541,1447,-0.10899552421011373,0.0
SIDEWAYS,PE_Z,-0.02422152785028679,0.1890307610553208,0.2326037762557815,0.48030407740152037,1447,-0.10413213463705585,0.0
SIDEWAYS,Return_Lag10,-0.0012427921402116092,0.1874880336100217,0.233738941031972,0.5076177285318559,1444,-0.00531700934986526,0.0
SIDEWAYS,MACD_Hist,-0.0009746916936396204,0.18467137605440812,0.22893107682945305,0.4941257774706289,1447,-0.0042575770091194745,0.0
SIDEWAYS,MACD_Hist_Z,-0.0010032228646434207,0.18463858499481023,0.22890431649890872,0.4941257774706289,1447,-0.004382717091599653,0.0
SIDEWAYS,Volume_Ratio,-0.004356125800048008,0.18011879808429793,0.22532304991533395,0.4937673130193906,1444,-0.019332801426006074,0.0
SIDEWAYS,Volume_Ratio_Z,-0.004725730658534563,0.1800844962046318,0.2252680711575604,0.4937673130193906,1444,-0.020978253213039533,0.0
SIDEWAYS,Vol_Z,-0.002987250704821361,0.17758026271143676,0.22313425027450953,0.4917168674698795,1328,-0.013387683368907421,0.0
