Fold,Train_Start,Train_End,Test_Start,Test_End,Train_Days,Test_Days,Train_Samples,Test_Samples,Sharpe,CAGR,Max_Drawdown,Volatility,Accuracy,Final_Return,Win_Rate,Active_Days,Avg_Turnover,Median_Turnover,Turnover95,Max_Turnover,Avg_Holdings,Deadband_Pct,Avg_Final_Score,Min_Final_Score,Max_Final_Score,Overall_Avg_Position,Pct_BEAR,Pct_BEAR_VOLATILE,Pct_SIDEWAYS,Pct_SIDEWAYS_VOLATILE,Pct_BULL,Pct_BULL_VOLATILE,AvgPos_BEAR,AvgPos_BEAR_VOLATILE,AvgPos_SIDEWAYS,AvgPos_SIDEWAYS_VOLATILE,AvgPos_BULL,AvgPos_BULL_VOLATILE,Bull_Exposure_Alpha,BullVol_Exposure_Alpha,Bear_Exposure_Alpha,BearVol_Exposure_Alpha,Sideways_Exposure_Alpha,SidewaysVol_Exposure_Alpha,Exposure_Efficiency_BULL,Exposure_Efficiency_BEAR,Exposure_Efficiency_SIDEWAYS,Exposure_Efficiency_BULL_VOL,Exposure_Efficiency_BEAR_VOL,Exposure_Efficiency_SIDEWAYS_VOL,Fold_Quality_Score,Regime_PnL_Efficiency,BullVol_Pnl_Share,Bull_Vol_Return_Efficiency,AvgRet_BEAR,AvgRet_BEAR_VOLATILE,AvgRet_SIDEWAYS,AvgRet_SIDEWAYS_VOLATILE,AvgRet_BULL,AvgRet_BULL_VOLATILE,SumPnL_BEAR,SumPnL_BEAR_VOLATILE,SumPnL_SIDEWAYS,SumPnL_SIDEWAYS_VOLATILE,SumPnL_BULL,SumPnL_BULL_VOLATILE,BullVol_PnL_Per_Day,Bull_PnL_Per_Day,Bear_PnL_Per_Day,Sideways_PnL_Per_Day,Return_Per_Unit_Exposure,Spearman_IC,Pearson_IC,Rank_IC,Avg_Probability,Std_Probability,Median_Probability,Min_Probability,Max_Probability,Probability_IQR,Probability_Spread_90_10,Probability_Spread_95_05,Probability_Entropy,Probability_Skewness,Probability_Kurtosis,CrossSectional_Dispersion,Confidence_Mean,Confidence_Std,Confidence_CV,Mean_Adjusted_Confidence,Std_Adjusted_Confidence,Brier_Score,Log_Loss,Expected_Calibration_Error,Reliability_Error,Maximum_Calibration_Error,Calibration_Gap,Overconfidence,Underconfidence,Average_Confidence,Average_Accuracy
26,2021-08-12,2023-08-23,2023-08-24,2023-11-24,504,63,13220,1701,2.7741277938167133,0.864547865844788,-0.0967698579603744,0.23642142348552278,0.5008818342151675,1.1699106037532552,0.5873015873015873,62,0.9842101361684311,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03644236830468662,0.4315108759553204,0.09288653733098177,0.17695473251028807,0.07289829512051735,0.14168136390358613,0.08406819517930629,0.03459440161996355,0.029576650873189385,0.03622739610484146,0.08613200061151448,0.038747935916475906,0.0069930069929999995,0.0023055676117892873,-0.02944936131168662,-0.0018479666847230694,-0.006865717431497234,-0.00021497219984516203,0.04968963230682786,0.2734864688544627,0.08017040484408447,0.2047269128715459,0.08318255171393706,0.3184169818689566,1.1815365567756946,-0.027601394626963552,-0.08240550339027676,0.0,0.0010059327433366851,0.0036921953030371844,0.0026801063949223208,0.0019027920693139298,0.0019185042627008814,0.0014069103591929826,0.0010059327433366851,0.06095212906187501,0.02912208639595013,0.09877230361938551,0.029455817920077232,0.0076687120675483795,0.0,0.0,0.05412646982116097,0.14125282225374577,0.5581783669653646,0.07141774899692975,0.04128045232610035,0.06437867457612143,0.04128045232610035,0.5048234628580438,0.18314448016370652,0.5,0.1493612458434544,0.8632545126325418,0.30218852739513735,0.5210996793382747,0.5944072737935433,0.6224090697265487,0.017484569205050496,-0.9379088593220537,0.18263625842410067,0.6599759628617199,0.1563034689837783,0.23683206325544714,0.375421764627961,0.06580756560121347,0.29234597055786726,0.7919374487898589,0.18195095342766182,0.22715031552013282,0.35431345034341877,0.00452951811965463,0.00452951811965463,0.0,0.5048234628580438,0.5002939447383892
27,2021-11-15,2023-11-24,2023-11-28,2024-02-27,504,63,13283,1701,1.0705443024565477,0.26424163250736843,-0.09505238371772118,0.24638954974853208,0.47795414462081126,1.0601575202076854,0.4126984126984127,62,1.0613427221821083,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03620567364431186,0.26161081716637274,0.08524397413286303,0.2022339800117578,0.06819517930629042,0.21457965902410348,0.16813639035861258,0.044199354144259365,0.06305071123519769,0.022858391310906546,0.05291132412393215,0.014949521328031408,0.046563670110545255,-0.021256152316280454,0.010357996466233393,0.007993680499947503,0.02684503759088583,-0.013347282333405316,0.01670565047962029,0.06966886514789432,0.1689507896615397,0.11302942912747684,0.2769398701329982,0.7396500676625605,0.7758807097828326,0.0023643159662858904,-0.01965638460246706,0.3040041633360636,0.00018483216195053006,0.0007299363665987132,0.0008990604974670813,0.0014932807907058847,0.0011823375539782494,0.0017029221004343487,0.00018483216195053006,0.046300602723301346,-0.056818470334635274,0.030685712157971844,0.029176790662396642,0.008542605763704528,0.07492008269176503,0.4455911211842389,0.03981088329879836,0.1769827533310912,0.15173371040904102,0.02891011073743053,-0.047803207010703834,-0.057796079814628296,-0.047803207010703834,0.528320056007916,0.2056932060372199,0.5,0.13644477112793607,0.8834685361048994,0.3644657144964235,0.571971114006703,0.6287902134914822,0.601648266731748,-0.19972164759701977,-1.1353281681842866,0.20490837054769306,0.6179039597996798,0.1642126647634534,0.2657575860436697,0.3701322098430227,0.08203674827410953,0.30859853995046455,0.8335575327367504,0.20424269698992686,0.24029399473377383,0.4390436745362506,0.043311237665764446,0.043311237665764446,0.0,0.5283200560079161,0.48500881834215165
28,2022-02-14,2024-02-27,2024-02-28,2024-06-04,504,63,13346,1701,-0.8102138742309435,-0.29445181243710306,-0.16327246457431543,0.3712036638808785,0.49559082892416223,0.9115342665238493,0.3968253968253968,62,0.705824157635701,0.9999999999989998,1.941803864630321,1.9999999999979998,1.9682539682539681,0.0,,,,0.03473682081260458,0.47442680776014107,0.10699588477366255,0.17754262198706644,0.053497942386831275,0.14873603762492651,0.03880070546737213,0.056867278129897635,0.031944794543897884,0.00827814569535596,0.021199783237845823,0.0019762845849782607,0.03715614954216095,-0.03276053622762632,0.002419328729556365,0.022130457317293052,-0.002792026268706699,-0.02645867511724862,-0.01353703757475876,0.013287193988332101,0.11986522936673591,0.046626244462915516,0.9576153086547845,0.2985609643910456,0.39627287129204114,-0.019711128587736687,-0.013247289466471312,0.14774088811045094,-0.003684995731047264,-0.0005251719719832193,0.0012201400740808463,-0.003873116425635851,0.0005249077530463405,-0.0018309065599187617,-0.003684995731047264,-0.0291288902950508,0.021837125117502996,0.019097594785864366,-0.08024622328376173,0.009939219438281407,0.02777950650780108,0.7159536449965097,0.06682455440520424,-0.06139806987841563,0.10756625407534863,-0.03435748146232584,-0.04836716811678506,-0.04939627363003326,-0.04836716811678506,0.5076379606895751,0.20284823841977695,0.5,0.1353854804266804,0.8830888529836413,0.3588077248838853,0.5841132763920686,0.6496189185605343,0.6051512792205406,0.057890385692606294,-0.9628056800199793,0.20065322851979414,0.6542923510716058,0.15905166282964986,0.24308959529927343,0.377339440266257,0.07567604095201547,0.28667352842964067,0.7868487887177177,0.1521241717584532,0.18602717963151,0.4120178307091437,0.004404568567294209,0.004404568567294209,0.0,0.5076379606895752,0.503233392122281
29,2022-05-19,2024-06-04,2024-06-05,2024-09-04,504,63,13409,1701,0.4244010254401941,0.08303597493091974,-0.14954242144072516,0.276196878441624,0.47442680776014107,1.0200725971042695,0.5238095238095238,62,0.932433696112061,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03541724438792889,0.17577895355673134,0.052322163433274546,0.20105820105820105,0.048206937095825984,0.3968253968253968,0.12580834803057026,0.038856348618543896,0.04494382022467416,0.02007650377292504,0.11404362710011814,0.033998753314699655,0.025513010593243502,-0.001418491073229236,-0.009904233794685389,0.0034391042306150046,0.009526575836745266,-0.015340740615003852,0.07862638271218925,0.08567685835304313,0.22105233779312095,0.09985418981796927,0.20279266831358503,0.8589824517097836,2.365709874357329,-0.013343338025300393,0.014855703981944302,-0.05310601548652706,0.0008918759486414105,-0.0009142731675191929,0.004764425878880992,0.0012211700913321842,0.001940646134558298,-0.00018826329478708107,0.0008918759486414105,-0.0045557675719881605,0.0350975614116345,-0.07376326482105988,0.07676032047940788,0.06904748750666866,-0.014538454541101697,-0.11556033259071956,0.173999668516805,-0.025917594113551372,-0.3668751855573768,0.013133481947802192,0.08562084731542226,0.09496301328989429,0.08562084731542226,0.5066160382549251,0.12350497470523304,0.5,0.18907640423760047,0.8597678655709254,0.0,0.3574179814223223,0.4543811456722282,0.6613362102730471,0.12924900174164022,0.4303002303953436,0.12148123504787507,0.7447930139011245,0.14355554999429462,0.19274556462630796,0.40090840659178845,0.06073173860372124,0.2662223168764339,0.7293075361262632,0.1097028457201464,0.16955410770822352,0.3349330166351825,-0.023072380322382346,0.0,0.023072380322382346,0.5066160382549251,0.5296884185773074
30,2022-08-18,2024-09-04,2024-09-05,2024-12-05,504,63,13472,1749,-0.16666623459512125,-0.08550214192189098,-0.15684452616921118,0.2877151979005493,0.5546026300743282,0.9779775476665267,0.5396825396825397,62,1.1285144633761954,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9523809523809523,0.0,,,,0.03422943798783795,0.42710120068610635,0.09777015437392796,0.27387078330474557,0.022870211549456832,0.15437392795883362,0.024013722126929673,0.022578460345445004,0.04104176835150743,0.03567206578248473,0.0898678173874749,0.04571486695689658,0.07043782121195552,0.01148542896905863,0.03620838322411757,-0.011650977642392948,0.006812330363669475,0.0014426277946467808,0.05563837939963695,0.2961307492874523,0.052864427234515815,0.13025144687592025,2.9332321261835763,0.4197780868233128,3.92947031526734,0.04785936086651052,-0.028051109555768075,-0.00168748662609425,0.004057946576500219,-0.0009655490664861151,-0.0003752509876978749,0.00021840777967010793,-0.0004906767004311124,0.000617108907222908,0.004057946576500219,-0.023495337083665073,-0.049209869458622144,-0.017990738127681236,0.10515015670868096,0.045061312196964,-0.0004072152104448584,-0.01695760483495375,0.2918971667870001,-0.05501117076215557,-0.06569060748499891,-0.006069920150219,0.07489649824582759,0.07303628512482854,0.07489649824582759,0.5039293780746981,0.09938538278780472,0.5,0.1985065596355271,0.8748008998482281,0.0,0.28792246379342296,0.3889429878006535,0.6726551548265943,0.33935620931309396,1.8060236889821297,0.09666542941292132,0.7799077270664212,0.1174668685799768,0.15061636717162832,0.409917237076807,0.04959380665209796,0.257122217683094,0.7095116292872408,0.0877312670727387,0.17474491015349092,0.39465955974857675,0.04023583890946081,0.04023583890946081,0.0,0.5039293780746981,0.46369353916523726
31,2022-11-21,2024-12-05,2024-12-06,2025-03-05,504,63,13583,1778,-3.3609198087885814,-0.7282897028809854,-0.3279797847073562,0.35796371321902876,0.531496062992126,0.7279630854295596,0.3968253968253968,62,0.9360783848141817,0.9999999999989999,1.9999999999979998,1.9999999999979998,1.9682539682539681,0.0,,,,0.03265765006828178,0.24578177727784026,0.18616422947131608,0.30371203599550056,0.05680539932508436,0.18166479190101237,0.025871766029246346,0.03281764299334013,0.041762475683837036,0.028879011131013113,0.0333370194732988,0.031228888071471117,0.0185212295071711,-0.0014287619968106624,-0.014136420561110679,0.000159992925058354,0.009104825615555256,-0.0037786389372686663,0.000679369405017019,0.17190391018908868,0.13352349940997427,0.0950868181313728,0.7158857839945699,0.2243313648515476,0.5868635705299531,-0.014296413486169033,-0.23441007161922417,-0.07425542118714376,-0.004017418620056864,-0.005355312254179464,-0.0037173745540567487,-0.004958512903366369,-0.007298542404295096,-0.004251887092960141,-0.004017418620056864,-0.15980909074626354,0.01357800092518663,0.027033605192128572,-0.061578430826321445,-0.03703683721812418,-0.023986142729649808,-0.9271165602895077,-0.2038746023957424,-0.6502072387799922,0.08901064820667519,-0.14713835462012462,0.0005210047018996234,-0.0027926249594613095,0.0005210047018996234,0.5397323774372769,0.1708045806540332,0.5,0.1305570494789436,0.8843473893200728,0.23744675789593955,0.4740654004237754,0.5536066670668016,0.6283101530692025,-0.008589558239068188,-0.8145402083985189,0.15601678547400558,0.6859548268818665,0.14535408179883907,0.2119003702610576,0.39946016130238315,0.06165000768745194,0.29706146782435855,0.8047753458721898,0.22340674455323695,0.23175524046277554,0.5959496438567102,0.12578412096933533,0.12578412096933533,0.0,0.5397323774372769,0.41394825646794153
32,2023-02-17,2025-03-05,2025-03-06,2025-06-10,504,63,13723,1924,2.630446998844384,0.9769418846141238,-0.094042253028911,0.28826449386363634,0.4838877338877339,1.1961817314012202,0.5873015873015873,61,0.7303165995641003,0.6666666666661496,1.4630033586044315,1.9999999999983893,2.2857142857142856,0.0,,,,0.02761133734328441,0.07848232848232849,0.028586278586278588,0.20841995841995842,0.1023908523908524,0.49428274428274427,0.08783783783783784,0.03237124938950431,0.2128385062129113,0.013341528971917939,0.026071796673792648,0.02284107557028418,0.025574417864718528,-0.004770261773000231,-0.002036919478565883,0.0047599120462198975,0.1852271688696269,-0.014269808371366472,-0.001539540669491763,0.04621054615901868,0.41246545579739263,0.0640127225485539,0.2911549110752571,7.4454779264298425,0.2546301360425231,-0.0067968315247857805,-0.016072378950868993,0.046138709385623276,0.0020248125464975243,0.003550778930715562,0.003405290158695631,0.002694519967431908,0.00331301860875959,0.003153591568906716,0.0020248125464975243,0.02648241085819205,0.03306152022388546,0.061547818546079804,0.07101276220242192,0.032602376531727886,0.010869175599480635,0.12374138374793338,0.06595896156366399,0.3374315131865,0.2953067403557545,0.10913826896824688,0.017408251058171,0.01480045413338928,0.017408251058171,0.4247126640014442,0.14037872816907732,0.5,0.13901842619697447,0.8339979349915775,0.19212197796435615,0.3430683274616507,0.4649148077514974,0.6400488601689082,0.32082548720501436,-0.16168568518407733,0.1373125433637197,0.7060051229354258,0.1418394112772576,0.20090422387774928,0.36672914569459086,0.06978754299117106,0.27407798801120753,0.7486724353985235,0.12028260157249233,0.1476261228191635,0.3565651026779906,-0.07216883288005277,0.0,0.07216883288005277,0.42471266400144414,0.4968814968814969
33,2023-05-25,2025-06-10,2025-06-11,2025-09-09,504,63,13956,1982,-3.2391790392554305,-0.1513003645789357,-0.04332919236025934,0.04952480501513882,0.5529767911200807,0.9603831269608162,0.015873015873015872,10,0.047619047619047616,0.0,0.5,0.5,0.1111111111111111,0.0,,,,0.0017658930373360242,0.20383451059535823,0.02472250252270434,0.3955600403632694,0.021695257315842584,0.3521695257315843,0.0020181634712411706,0.0,0.0,0.0006377551020408163,0.0,0.004297994269340974,0.0,0.00253210123200495,-0.0017658930373360242,-0.0017658930373360242,-0.0017658930373360242,-0.001128137935295208,-0.0017658930373360242,0.012204333297756175,0.0,0.0016122839441899209,0.0,0.0,0.0,0.0,-0.013914393967139727,0.0,-0.0002699789494795961,-9.030688590517841e-05,0.0,-0.0006317349601578478,-0.0008252088815277227,-0.000966940783196105,-0.0002699789494795961,0.0,0.0,-0.023190533614922737,0.0,-0.013914393967139727,0.0,0.0,-0.03951049977488673,0.0,-0.05862708880711335,-0.35521507276820613,-0.010313506637879975,-0.03477136959140868,-0.010313506637879975,0.49660351588103974,0.021372472397478796,0.5,0.36158651148336834,0.6503801347910894,0.0,0.0,0.0,0.6922023210986812,-3.4435049855607627,23.60811508794103,0.01817916919608973,0.89106583817215,0.0611379077158376,0.06861211045996515,0.445906575691714,0.030138921392816206,0.25078675154237207,0.694761540019441,0.06279745374961765,0.13384910911896508,0.1951944148545,0.055130256547033685,0.055130256547033685,0.0,0.49660351588103974,0.44147325933400605
34,2023-08-24,2025-09-09,2025-09-10,2025-12-10,504,63,14237,2047,1.7095936727997776,0.3539497945222905,-0.062080955993603526,0.18674212795090647,0.5808500244259892,1.0784202739574813,0.4444444444444444,61,0.9592383980040879,0.9412390109278633,1.9519192322730947,1.9999999999986533,2.888888888888889,0.0,,,,0.030776746458208954,0.3312164142647777,0.057156814851001464,0.35613092330239376,0.03321934538348803,0.19443087445041524,0.02784562774792379,0.044551973156885354,0.06510727405419586,0.017272954102580906,0.029821860761960303,0.011533043713946586,0.10466999411401806,-0.01924370274426237,0.07389324765580911,0.0137752266986764,0.03433052759598691,-0.013503792355628048,-0.0009548856962486515,0.0593169358855494,0.13451016084387069,0.048501696910813595,3.758938209673596,1.1390990597345207,0.8977257202901874,0.060118020957132715,-0.09220950146074075,0.060552472055450654,0.0008820772384461276,0.0011549656154339503,0.0008170538580688727,0.0015360209657656245,0.0015646328719788796,0.0010910057555008656,0.0008820772384461276,0.045979812215362445,0.05248160866203039,0.04196565523611137,-0.006433686358389689,-0.003435486427031031,0.00968740584368311,0.3478968379301637,-0.017669449035508846,0.138821055464376,0.11783771778919064,0.04110023811488184,0.07262044205030675,0.07772199442845833,0.07262044205030675,0.4761585183497481,0.12043706667568094,0.5,0.18303110199368416,0.8425169698550082,0.11066068012641317,0.32470076386871816,0.4406406975350471,0.6619560089596358,0.2173121077934668,0.27597568402002626,0.11829027109123907,0.750283055589014,0.13439686239393853,0.1791282122028604,0.394867061129256,0.05576710642227107,0.25762834528574663,0.7108215808219154,0.1056802900875174,0.17682897099217165,0.4565935026432333,-0.005033469925777079,0.0,0.005033469925777079,0.4761585183497481,0.4811919882755252
35,2023-11-28,2025-12-10,2025-12-11,2026-03-12,504,63,14583,2100,-2.2817158822546943,-0.5025702531029501,-0.2253939982407306,0.28651969254727594,0.6295238095238095,0.8403155650858333,0.4444444444444444,62,0.5560029581635664,0.5,1.1942254006594732,1.3138685775830634,1.9682539682539681,0.0,,,,0.02216686334776069,0.3352380952380952,0.1880952380952381,0.2180952380952381,0.08761904761904762,0.11523809523809524,0.055714285714285716,0.02343977184949149,0.03267069563843392,0.009167156838891934,0.021077218784096307,0.0264114681083231,0.02286792735362068,0.004244604760562411,0.0007010640058599908,0.001272908501730799,0.010503832290673233,-0.012999706508868756,-0.0010896445636643833,0.22919042573338227,0.06991977398285813,0.04203281520015952,0.41044997814190964,0.17369230592585125,0.24055521438370783,-0.0005718444958708081,-0.13477440275308597,-0.20378171694656966,-0.004249985079396875,-0.0012851966311286966,-0.0034612418639620003,-0.0028057615512404794,-0.003622075776646712,-0.003336459940831772,-0.004249985079396875,0.014590207906162694,-0.10841866030994238,-0.00037993759635819406,-0.022437022364539427,0.034347481740240215,-0.046113016277221114,-0.8276695229244815,0.29805665972935724,0.04352192699281486,-0.0017420719483672653,-0.11875600876419057,-0.018259835675906583,-0.039707073718278876,-0.018259835675906583,0.4577529614301903,0.07342772701092544,0.5,0.2446333503568437,0.7558849092789505,0.10175934681671889,0.14269602290277522,0.23376134439931145,0.6785706183802087,-0.038968208819313684,0.3072951249561897,0.0730296456033796,0.8085773506555877,0.0914955081720068,0.11315616013447552,0.40960163684473183,0.04196405465052427,0.24444581143041108,0.682185197869974,0.09813118396549299,0.13163959045374776,0.22930062929962303,-0.035104181426952596,0.0,0.035104181426952596,0.4577529614301903,0.4928571428571429
36,2024-02-28,2026-03-12,2026-03-13,2026-06-15,504,63,14982,2140,-0.10492665309138409,-0.025122011349606344,-0.07224272967591838,0.14735112949729987,0.5074766355140187,0.99347344357249,0.2857142857142857,46,0.4595340759237741,0.5,1.2192989768442597,1.6046471926706851,0.9365079365079365,0.0,,,,0.01079723059818607,0.1261682242990654,0.08037383177570094,0.2369158878504673,0.09205607476635513,0.3042056074766355,0.1602803738317757,0.008710896631355016,0.014410679576123325,0.006764507244016752,0.010205944667251315,0.010154809016632219,0.01814733982672463,-0.0006424215815538509,0.007350109228538562,-0.0020863339668310537,0.0036134489779372555,-0.004032723354169318,-0.000591285930934755,0.033381399839620504,0.06904192144851755,0.02855235799249674,0.1132224700559496,0.1792956644936274,0.1108666070452681,0.009436443195369616,0.04698540654349598,0.2039631590667409,-0.00047704402896224984,-0.0016282275627179433,-0.001246443904247215,-0.0003067181169056447,-0.00010594770898931954,0.001220206642622511,-0.00047704402896224984,0.01079458136939092,-0.04075785352179796,-0.041695532228545044,-0.0017936554823816857,0.05905476221532932,0.03948307921935554,0.24633757880297624,0.19412778977082143,0.08555705233517248,-0.17599297627038735,-0.008640981565144678,-0.014793213840913363,-0.03022623056586948,-0.014793213840913363,0.4751411598689588,0.039102377341897386,0.5,0.2386184614958881,0.6025095507333995,0.06322953254474684,0.08127259094830103,0.09263937486000223,0.6888268274563167,-0.8565147344001515,0.4324446986476085,0.03771093103619711,0.8664004638535965,0.060914862328476344,0.0703079752029073,0.43421819324514577,0.0285323037251142,0.25129901223924167,0.6957370124941687,0.044228669408659715,0.1670888643088252,0.3974904492666005,-0.013643886860013166,0.0,0.013643886860013166,0.4751411598689588,0.48878504672897194
