Date,Feature,IC,PValue,N_Stocks,Rolling_IC,Rolling_ICIR
2021-09-27,Trend_Strength,-0.14652014652014653,0.46583937920746443,27,-0.049084033173032754,-0.2841617201563879
2021-09-28,Trend_Strength,0.13919413919413917,0.48866602545404514,27,-0.04910438319338276,-0.28431678651390435
2021-09-29,Trend_Strength,0.024420024420024417,0.9037673775784161,27,-0.04691675600575559,-0.2715126160922453
2021-09-30,Trend_Strength,0.05738705738705738,0.7761681541609328,27,-0.04413897822797781,-0.25496540118154054
2021-10-01,Trend_Strength,-0.014041514041514042,0.9445815905072581,27,-0.04777145686045644,-0.28086874295958736
2021-10-04,Trend_Strength,0.04945054945054945,0.8065001385748232,27,-0.04981663390563349,-0.2963129781889407
2021-10-05,Trend_Strength,0.13614163614163613,0.498341175522512,27,-0.0479342570232566,-0.2826662047206682
2021-10-06,Trend_Strength,0.2515262515262515,0.20566008790761578,27,-0.044301778390777966,-0.2551353490839056
2021-10-07,Trend_Strength,0.18925518925518922,0.3444302345322383,27,-0.04077104986004944,-0.231359443717381
2021-10-08,Trend_Strength,0.22466422466422467,0.2599001049430713,27,-0.03553091961991919,-0.1980662530617197
2021-10-11,Trend_Strength,0.006715506715506716,0.97348009342336,27,-0.033679067768067346,-0.18789974537895135
2021-10-12,Trend_Strength,-0.21794871794871792,0.2747884952659347,27,-0.03467621876521834,-0.19253024441538355
2021-10-13,Trend_Strength,-0.3241758241758242,0.09901329918483762,27,-0.036629820718820295,-0.2005724152365768
2021-10-14,Trend_Strength,-0.315018315018315,0.10949148461162234,27,-0.04088297497197456,-0.21966621269647194
2021-10-18,Trend_Strength,-0.434065934065934,0.023684423849381773,27,-0.04640800549700508,-0.2407335934815025
2021-10-19,Trend_Strength,-0.2741147741147741,0.16647649075402504,27,-0.051088510177509754,-0.26217565428504136
2021-10-20,Trend_Strength,0.006715506715506716,0.97348009342336,27,-0.05661354070254029,-0.30077592261884195
2021-10-21,Trend_Strength,-0.04884004884004883,0.808845322436204,27,-0.06099897008796966,-0.33000742876268313
2021-10-22,Trend_Strength,-0.0641025641025641,0.7507486743218751,27,-0.06684960093860051,-0.3732356069057283
2021-10-25,Trend_Strength,0.21367521367521367,0.28454173293307267,27,-0.06762290171190129,-0.38039963954696243
2021-10-26,Trend_Strength,0.04456654456654456,0.8253056892113714,27,-0.06680890089790047,-0.3749635288856062
2021-10-27,Trend_Strength,0.038461538461538464,0.8489444428529815,27,-0.06545562454462411,-0.3663533466273571
2021-10-28,Trend_Strength,0.1800976800976801,0.3686979201364704,27,-0.05959481868381826,-0.32946682185115583
2021-10-29,Trend_Strength,0.4444444444444444,0.020198548626641392,27,-0.04703885612785571,-0.248571051021263
2021-11-01,Trend_Strength,0.26190476190476186,0.18694314385930166,27,-0.036904545993545576,-0.19502611403128942
2021-11-02,Trend_Strength,0.16971916971916973,0.3973732660210695,27,-0.030199214288213868,-0.1595269334136987
2021-11-03,Trend_Strength,0.004273504273504274,0.9831219598256273,27,-0.028489812578812158,-0.15062616335160947
2021-11-04,Trend_Strength,0.14379484215769042,0.47426538653790373,27,-0.027507774201726728,-0.14485967371414898
2021-11-08,Trend_Strength,0.08485958485958486,0.6738726398760038,27,-0.02922735092130345,-0.15516036372185446
2021-11-09,Trend_Strength,0.03601953601953601,0.8584369437623969,27,-0.030143101837054362,-0.1604146222185401
2021-11-10,Trend_Strength,-0.017094017094017096,0.9325586703860712,27,-0.030662027355979882,-0.16324669259777477
2021-11-11,Trend_Strength,0.2326007326007326,0.2429933396383826,27,-0.025767847461799987,-0.13503532863149117
2021-11-12,Trend_Strength,0.020757020757020756,0.9181504315343121,27,-0.025584697278649808,-0.13404747092087807
2021-11-15,Trend_Strength,-0.09462759462759461,0.6387203234110184,27,-0.025574522268474793,-0.13399680007701767
2021-11-16,Trend_Strength,-0.009157509157509158,0.9638418632217349,27,-0.025177696871649398,-0.13191134363718673
2021-11-17,Trend_Strength,-0.13646771644264888,0.4973030987397482,27,-0.027574258934460336,-0.14409971059217866
2021-11-18,Trend_Strength,-0.47008547008547,0.013351101366806986,27,-0.0381359194961209,-0.1926085318476418
2021-11-22,Trend_Strength,-0.5488400488400489,0.0030311405166640365,27,-0.04546192682212822,-0.21801556524830482
2021-11-23,Trend_Strength,-0.4145299145299145,0.03156916463158208,27,-0.05035610671630811,-0.23563065415719892
2021-11-24,Trend_Strength,-0.33333333333333326,0.08930470508595925,27,-0.05335773471793612,-0.24654170375764017
2021-11-25,Trend_Strength,-0.16178266178266176,0.4201270725827446,27,-0.05136343272363412,-0.2390855220730768
2021-11-26,Trend_Strength,0.30097680097680096,0.12712376522941757,27,-0.046011377371578774,-0.20955075487643207
2021-11-29,Trend_Strength,0.32722832722832723,0.09569316920762391,27,-0.04191084827104966,-0.18690573363457177
2021-11-30,Trend_Strength,0.11965811965811966,0.5521889362173784,27,-0.04027267163287303,-0.17893966618977356
2021-12-01,Trend_Strength,0.10012210012210011,0.6192709894236109,27,-0.03821731957752097,-0.1692654318658097
2021-12-02,Trend_Strength,-0.31868131868131866,0.10520583172423688,27,-0.04432232568252708,-0.19408918765355687
2021-12-03,Trend_Strength,-0.34859584859584863,0.07474551078913241,27,-0.050824157184358586,-0.2196296071032898
2021-12-06,Trend_Strength,-0.21855921855921853,0.2734128867093739,27,-0.05698003834023974,-0.2468096986773982
2021-12-07,Trend_Strength,-0.2838827838827839,0.1512822807898066,27,-0.06173176809196949,-0.2654264729261662
2021-12-08,Trend_Strength,-0.438949938949939,0.021987568550724697,27,-0.06460112096132235,-0.27352200660387394
2021-12-09,Trend_Strength,0.10073260073260072,0.617125003486356,27,-0.05687828823848964,-0.24323996704870998
2021-12-10,Trend_Strength,0.07814407814407814,0.6984392194097958,27,-0.04814812950833091,-0.2104387872147292
2021-12-13,Trend_Strength,-0.018315018315018316,0.9277533978634779,27,-0.03941797077817218,-0.17963595348196557
2021-12-14,Trend_Strength,-0.09218559218559218,0.6474409189284991,27,-0.03899062035082176,-0.17779405272277324
2021-12-15,Trend_Strength,-0.04029304029304029,0.8418384605614527,27,-0.038888870249071644,-0.17733176152279465
2021-12-16,Trend_Strength,-0.04395604395604395,0.8276632359973477,27,-0.039835146195347594,-0.18173329010646938
2021-12-17,Trend_Strength,0.08241758241758242,0.6827698054176943,27,-0.03584654220674361,-0.16352845543012215
2021-12-20,Trend_Strength,-0.03540903540903541,0.860813126142242,27,-0.034259240619442015,-0.1565398284317935
2021-12-21,Trend_Strength,0.02869352869352869,0.8870248381519791,27,-0.032163188523389924,-0.14696878303068206
2021-12-22,Trend_Strength,-0.08374384236453201,0.6718042744345669,28,-0.030811666482212712,-0.14116951298283317
2021-12-23,Trend_Strength,0.09797482211275313,0.6198989091088627,28,-0.026736750338331047,-0.1224515679060258
2021-12-24,Trend_Strength,-0.013136288998357963,0.9471037547724636,28,-0.029275590808206003,-0.1347451478089765
2021-12-27,Trend_Strength,-0.012588943623426383,0.9493049110329377,28,-0.029892406942263514,-0.13764908181566174
2021-12-28,Trend_Strength,0.01696770662287904,0.9317071794908974,28,-0.03056606278833315,-0.1408891682757639
2021-12-29,Trend_Strength,-0.13738368910782706,0.48571591740141484,28,-0.03262176570610504,-0.15007080294572267
2021-12-30,Trend_Strength,-0.26108374384236455,0.17961177721070157,28,-0.037797337260986934,-0.17252853281585606
2021-12-31,Trend_Strength,-0.13683634373289547,0.4874722557528416,28,-0.04234697025889579,-0.19404013990563881
2022-01-03,Trend_Strength,-0.0810071154898741,0.6819666675712523,28,-0.047889193042497884,-0.22290142279516123
2022-01-04,Trend_Strength,0.1116584564860427,0.5716133036424444,28,-0.04918247192198367,-0.2302301359475755
2022-01-05,Trend_Strength,0.3004926108374384,0.1202509668410662,28,-0.047918665485763436,-0.22237400770886917
2022-01-06,Trend_Strength,0.43240284619594965,0.0215588499153467,28,-0.04082387649442273,-0.18212770581761728
2022-01-07,Trend_Strength,0.6119321291735085,0.0005393227161580743,28,-0.026992529042385617,-0.11331932516336442
2022-01-10,Trend_Strength,0.4926108374384236,0.00774156898491871,28,-0.013379418015481486,-0.054790734915966886
2022-01-11,Trend_Strength,0.5396825396825397,0.0030366600413521748,28,0.0008655962295327594,0.0034468338180734586
2022-01-12,Trend_Strength,0.1986863711001642,0.3107894288987766,28,0.011411467982301063,0.04642906371754246
2022-01-13,Trend_Strength,0.30925013683634367,0.10930450236486622,28,0.021134216498153023,0.0859691315232465
2022-01-14,Trend_Strength,-0.08538587848932677,0.6657336848780089,28,0.0195991934114058,0.079602349707182
2022-01-17,Trend_Strength,-0.157088122605364,0.4246910115953333,28,0.017795058848650548,0.07201017404543837
2022-01-18,Trend_Strength,-0.13355227148330595,0.4980776464536456,28,0.016637563725638186,0.06717611698666885
2022-01-19,Trend_Strength,-0.047619047619047616,0.8098462067907233,28,0.012282659370733829,0.049840026400049316
